"CHR"	"POS"	"cas.129"
"chr12"	103250000	-0.740470591265541
"chr12"	103300000	-0.336078990263668
"chr12"	103350000	-0.295972766799498
"chr12"	103400000	-0.688822533238387
"chr12"	103450000	-1.17047013465903
"chr12"	103500000	-1.38306089120185
"chr12"	103550000	-1.69610946464236
"chr12"	103600000	-2.23627715370466
"chr12"	103650000	-2.7416718826593
"chr12"	103700000	-3.22973439667762
"chr12"	103750000	-3.49007089098767
"chr12"	103800000	-3.47217073046797
"chr12"	103850000	-3.16188768237689
"chr12"	103900000	-3.2320991418967
"chr12"	103950000	-2.53768447124693
"chr12"	104000000	-2.22019820792354
"chr12"	104050000	-1.84690354156068
"chr12"	104100000	-1.45398894697805
"chr12"	104150000	-0.630672554439983
"chr12"	104200000	-0.146777489591964
"chr12"	104250000	0.277617889738087
"chr12"	104300000	0.581448016544919
"chr12"	104350000	1.36075494781548
"chr12"	104400000	1.95864890020654
"chr12"	104450000	2.04615003979681
"chr12"	104500000	1.89300301296842
"chr12"	104550000	1.84287303621098
"chr12"	104600000	1.95103281954495
"chr12"	104650000	2.57325415013482
"chr12"	104700000	2.55559758146212
"chr12"	104750000	2.82466747030085
"chr12"	104800000	2.7407436335708
"chr12"	104850000	2.54675303845397
"chr12"	104900000	2.45671553052871
"chr12"	104950000	2.46454195473193
"chr12"	105000000	2.36216522599609
"chr12"	105050000	2.07512149104857
"chr12"	105100000	1.72553069910392
"chr12"	105150000	2.02800111409363
"chr12"	105200000	1.78949535591543
"chr12"	105250000	1.48683555042271
"chr12"	105300000	1.17988115706352
"chr12"	105350000	1.0712627768682
"chr12"	105400000	1.35992841664337
"chr12"	105450000	1.80837108342442
"chr12"	105500000	2.20855819516312
"chr12"	105550000	2.86147379594858
"chr12"	105600000	3.06139068368993
"chr12"	105650000	3.41679949291777
"chr12"	105700000	3.3588214897123
"chr12"	105750000	3.26168095047213
"chr12"	105800000	3.17552079317204
"chr12"	105850000	3.31443126747378
"chr12"	105900000	2.73265975267844
"chr12"	105950000	2.68235441526955
"chr12"	106000000	2.33752785768614
"chr12"	106050000	2.15652692000011
"chr12"	106100000	2.03045154365252
"chr12"	106150000	1.90155886527879
"chr12"	106200000	1.58189402375961
"chr12"	106250000	0.757273142404054
"chr12"	106300000	0.0428235294109018
"chr12"	106350000	-0.573971322762067
"chr12"	106400000	-0.881378176512609
"chr12"	106450000	-1.12625863576715
"chr12"	106500000	-1.83824893000339
"chr12"	106550000	-2.56228506776455
"chr12"	106600000	-2.79492853135779
"chr12"	106650000	-2.90574057957242
"chr12"	106700000	-3.15128308172086
"chr12"	106750000	-3.32349965826814
"chr12"	106800000	-3.18626373825706
"chr12"	106850000	-3.30128378497134
"chr12"	106900000	-3.31171686390053
"chr12"	106950000	-3.21234912536755
"chr12"	107000000	-2.97654102717601
"chr12"	107050000	-3.13364088411754
"chr12"	107100000	-3.27006744241169
"chr12"	107150000	-3.36781896129754
"chr12"	107200000	-2.7755188349356
"chr12"	107250000	-2.59474352151374
"chr12"	107300000	-3.20445120895078
"chr12"	107350000	-3.26831021160623
"chr12"	107400000	-3.23325811513053
"chr12"	107450000	-3.32192809488736
"chr12"	107500000	-2.89151680695444
"chr12"	107550000	-3.0955141149323
"chr12"	107600000	-2.87019967173381
"chr12"	107650000	-2.65007711893334
"chr12"	107700000	-2.10486911785396
"chr12"	107750000	-1.73983434643556
"chr12"	107800000	-1.17674626729833
"chr12"	107850000	-0.589193280999176
"chr12"	107900000	-0.342491463265346
"chr12"	107950000	-0.159888725119843
"chr12"	108000000	0.502875345445216
"chr12"	108050000	1.0517648930535
"chr12"	108100000	1.39437913670495
"chr12"	108150000	1.74011214948307
"chr12"	108200000	2.59951525634984
"chr12"	108250000	3.17601875935499
"chr12"	108300000	3.01981545734494
"chr12"	108350000	2.44683569436124
"chr12"	108400000	2.01211892994859
"chr12"	108450000	2.0561380262217
"chr12"	108500000	2.52867487945067
"chr12"	108550000	2.72938574289001
"chr12"	108600000	2.91257979767192
"chr12"	108650000	3.49552407805817
"chr12"	108700000	3.35711025058323
"chr12"	108750000	3.51884663747285
"chr12"	108800000	3.7693015762859
"chr12"	108850000	3.39049995500013
"chr12"	108900000	2.85865921893113
"chr12"	108950000	2.52508007947414
"chr12"	109000000	2.11015789854346
"chr12"	109050000	1.86589411108151
"chr12"	109100000	0.973699038569675
"chr12"	109150000	0.494135655314546
"chr12"	109200000	0.232756378665431
"chr12"	109250000	0.375019922945709
"chr12"	109300000	1.02383267243997
"chr12"	109350000	1.62281340672629
"chr12"	109400000	2.02390873469419
"chr12"	109450000	2.18307949731162
"chr12"	109500000	2.51425710424686
"chr12"	109550000	2.21329340353104
"chr12"	109600000	1.8664416008835
"chr12"	109650000	1.56086450304317
"chr12"	109700000	1.54609677000873
"chr12"	109750000	1.41251216759375
"chr12"	109800000	1.49235656694755
"chr12"	109850000	1.67592822709432
"chr12"	109900000	1.99600913980397
"chr12"	109950000	1.7949633185646
"chr12"	110000000	1.31734689482438
"chr12"	110050000	0.842252527988209
"chr12"	110100000	0.701008716389797
"chr12"	110150000	1.27840784111112
"chr12"	110200000	1.93432633850068
"chr12"	110250000	2.65516098331287
"chr12"	110300000	2.98676298223317
"chr12"	110350000	3.74279569714387
"chr12"	110400000	3.81995495883724
"chr12"	110450000	3.87446911791614
"chr12"	110500000	3.67608881883354
"chr12"	110550000	4.12594344359983
"chr12"	110600000	4.15748688663375
"chr12"	110650000	3.94330043251343
"chr12"	110700000	3.54155571320596
"chr12"	110750000	3.72444697653906
"chr12"	110800000	3.96493635030526
"chr12"	110850000	3.52514725619653
"chr12"	110900000	3.77734390416023
"chr12"	110950000	3.88524730466639
"chr12"	111000000	3.72045400509959
"chr12"	111050000	3.41302597315151
"chr12"	111100000	3.62294799327862
"chr12"	111150000	3.62544740069015
"chr12"	111200000	3.36473556323198
"chr12"	111250000	3.6031596084055
"chr12"	111300000	3.58359788129826
"chr12"	111350000	3.3778497714686
"chr12"	111400000	3.59075963927934
"chr12"	111450000	3.60421181474366
"chr12"	111500000	3.5244899473857
"chr12"	111550000	3.65326851411207
"chr12"	111600000	3.66481580841037
"chr12"	111650000	3.91580432798282
"chr12"	111700000	3.77868356824509
"chr12"	111750000	3.84764378085477
"chr12"	111800000	3.62265702406889
"chr12"	111850000	2.9903980008887
"chr12"	111900000	3.03649644738291
"chr12"	111950000	2.66847352369692
"chr12"	112000000	1.91966786886102
"chr12"	112050000	1.57111593039902
"chr12"	112100000	1.29753198413666
"chr12"	112150000	1.03851579144648
"chr12"	112200000	0.79663441969206
"chr12"	112250000	0.654330908039703
"chr12"	112300000	0.466891184619782
"chr12"	112350000	0.61426887023319
"chr12"	112400000	1.15548982535913
"chr12"	112450000	1.7211818494147
"chr12"	112500000	2.20701629998831
"chr12"	112550000	2.50436615061227
"chr12"	112600000	2.82815665277487
"chr12"	112650000	2.91224524930919
"chr12"	112700000	2.95194110308084
"chr12"	112750000	2.91333984658476
"chr12"	112800000	3.18432122251882
"chr12"	112850000	3.04093376223944
"chr12"	112900000	3.40881125784237
"chr12"	112950000	3.63441755502481
"chr12"	113000000	3.67833399886227
"chr12"	113050000	3.84961518495333
"chr12"	113100000	3.69163191434414
"chr12"	113150000	3.72768975254929
"chr12"	113200000	2.90221978605431
"chr12"	113250000	2.23292535010434
"chr12"	113300000	1.30332384821788
"chr12"	113350000	0.417927301075472
"chr12"	113400000	-0.463386441027614
"chr12"	113450000	-1.37750761016094
"chr12"	113500000	-2.06257247143167
"chr12"	113550000	-2.47519394118405
"chr12"	113600000	-2.91560781270963
"chr12"	113650000	-3.47291934997947
"chr12"	113700000	-3.38466385023533
"chr12"	113750000	-3.19237985227001
"chr12"	113800000	-2.69026244597942
"chr12"	113850000	-2.12665614151294
"chr12"	113900000	-1.12226638308257
"chr12"	113950000	-0.693522270265611
"chr12"	114000000	-0.597757446246258
"chr12"	114050000	0.553508350889841
"chr12"	114100000	0.76756121939497
"chr12"	114150000	0.629010316672263
"chr12"	114200000	-0.0296840242498478
"chr12"	114250000	-0.685664365460694
"chr12"	114300000	-1.16260569911237
"chr12"	114350000	-2.06805454370003
"chr12"	114400000	-2.66441059905669
"chr12"	114450000	-2.82262657591756
"chr12"	114500000	-3.19071160205655
"chr12"	114550000	-3.35040003371252
"chr12"	114600000	-3.63598650374562
"chr12"	114650000	-3.6319381171018
"chr12"	114700000	-3.06324243399182
"chr12"	114750000	-3.55090066464752
"chr12"	114800000	-3.54275236928584
"chr12"	114850000	-2.66296501272243
"chr12"	114900000	-2.12332253897574
"chr12"	114950000	-2.14857362728492
"chr12"	115000000	-2.39833796678797
"chr12"	115050000	-3
"chr12"	115100000	-2.59006939115425
"chr12"	115150000	-3.38126223426976
"chr12"	115200000	-3.90005856212609
"chr12"	115250000	-3.6724253419715
"chr12"	115300000	-3.38246963682241
"chr12"	115350000	-3.54273426533186
"chr12"	115400000	-3.12984756206698
"chr12"	115450000	-3.22837127382587
"chr12"	115500000	-3.29216501520504
"chr12"	115550000	-3.01431147602544
"chr12"	115600000	-3.24474363344043
"chr12"	115650000	-3.06140054466414
"chr12"	115700000	-3.37851162325373
"chr12"	115750000	-3.43086246644053
"chr12"	115800000	-3.13251655219675
"chr12"	115850000	-2.48273271800098
"chr12"	115900000	-2.36112954502549
"chr12"	115950000	-1.68512666264659
"chr12"	116000000	-1.29362990371874
"chr12"	116050000	-0.596708911286176
"chr12"	116100000	-0.351936483434732
"chr12"	116150000	0.0595629978296134
"chr12"	116200000	0.565497956773625
"chr12"	116250000	1.1388596526678
"chr12"	116300000	1.00830463141742
"chr12"	116350000	1.15646146292228
"chr12"	116400000	1.03140010062962
"chr12"	116450000	0.893319152003576
"chr12"	116500000	0.686804641655239
"chr12"	116550000	0.281025907478158
"chr12"	116600000	-0.166037081751021
"chr12"	116650000	-0.665139878729616
"chr12"	116700000	-1.42151321729232
"chr12"	116750000	-1.78117366735239
"chr12"	116800000	-1.85268352152929
"chr12"	116850000	-1.83995238483631
"chr12"	116900000	-1.52750562761146
"chr12"	116950000	-1.04159640760312
"chr12"	117000000	-0.449962725036402
"chr12"	117050000	-0.31174013504458
"chr12"	117100000	-0.332639217547846
"chr12"	117150000	-0.0637732996671184
"chr12"	117200000	0.210742453592622
"chr12"	117250000	0.204729016127626
"chr12"	117300000	-0.203247683609718
"chr12"	117350000	-0.309737554020582
"chr12"	117400000	-0.37470893973187
"chr12"	117450000	-0.55682565988183
"chr12"	117500000	-0.762852325309657
"chr12"	117550000	-1.02462903230562
"chr12"	117600000	-1.29983705788679
"chr12"	117650000	-0.922581107637864
"chr12"	117700000	-0.844671821610287
"chr12"	117750000	-0.421342076133053
"chr12"	117800000	-0.653321293385183
"chr12"	117850000	-1.20645087746743
"chr12"	117900000	-1.70699659065188
"chr12"	117950000	-2.15495424680103
"chr12"	118000000	-2.5406022279777
"chr12"	118050000	-2.92567138421172
"chr12"	118100000	-2.74304864621805
"chr12"	118150000	-2.64076926660823
"chr12"	118200000	-2.72029206280015
"chr12"	118250000	-2.57256777000545
"chr12"	118300000	-2.4848295615683
"chr12"	118350000	-2.45112715855808
"chr12"	118400000	-2.00087092972213
"chr12"	118450000	-1.604734784265
"chr12"	118500000	-1.00174028373441
"chr12"	118550000	-0.788495894806288
"chr12"	118600000	-0.35646987984829
"chr12"	118650000	-0.300181999188456
"chr12"	118700000	-0.507155701267275
"chr12"	118750000	-0.685536693924292
"chr12"	118800000	-0.351978668116993
"chr12"	118850000	-0.532917778595542
"chr12"	118900000	-0.88318633501725
"chr12"	118950000	-1.5375271579234
"chr12"	119000000	-2.06442738471207
"chr12"	119050000	-2.93210995306555
"chr12"	119100000	-3.08964966362576
"chr12"	119150000	-3.64323996065983
"chr12"	119200000	-3.30972347952747
"chr12"	119250000	-3.32589855750203
"chr12"	119300000	-3.44326113715451
"chr12"	119350000	-3.58762184717165
"chr12"	119400000	-3.16311661202084
"chr12"	119450000	-3.09164488793145
"chr12"	119500000	-3.03195811008252
"chr12"	119550000	-2.56884283535788
"chr12"	119600000	-2.51139084600594
"chr12"	119650000	-2.13153987315943
"chr12"	119700000	-1.6373774503914
"chr12"	119750000	-1.00966037293287
"chr12"	119800000	-0.599881920556895
"chr12"	119850000	-0.0490784114882888
"chr12"	119900000	0.734987944725764
"chr12"	119950000	1.6379508055691
"chr12"	120000000	2.18290514494023
"chr13"	3000000	-1.86052992695827
"chr13"	3050000	-2.45295962136752
"chr13"	3100000	-2.32294015739178
"chr13"	3150000	-2.2096454304686
"chr13"	3200000	-1.77965942453482
"chr13"	3250000	-1.71815071235456
"chr13"	3300000	-1.57182581243189
"chr13"	3350000	-0.874142013268806
"chr13"	3400000	-0.776780108012311
"chr13"	3450000	-0.508020964598106
"chr13"	3500000	0
"chr13"	3550000	-0.149168721136736
"chr13"	3600000	-0.257402537754464
"chr13"	3650000	-0.322333859210355
"chr13"	3700000	-0.681197038714727
"chr13"	3750000	-0.651657613049981
"chr13"	3800000	-0.55172312230905
"chr13"	3850000	-0.257365655747102
"chr13"	3900000	-0.785995989414024
"chr13"	3950000	-1.27088796382819
"chr13"	4000000	-1.27318053125062
"chr13"	4050000	-0.97799137906624
"chr13"	4100000	-0.599536549394161
"chr13"	4150000	-0.459046197634723
"chr13"	4200000	-0.690448884078496
"chr13"	4250000	-1.08485728691942
"chr13"	4300000	-1.45696420732799
"chr13"	4350000	-1.73562500707186
"chr13"	4400000	-2.00986702945934
"chr13"	4450000	-2.22171430379593
"chr13"	4500000	-2.297645962005
"chr13"	4550000	-2.04251254747011
"chr13"	4600000	-1.91369411357304
"chr13"	4650000	-1.55223879299921
"chr13"	4700000	-1.59450379816872
"chr13"	4750000	-1.43562045551709
"chr13"	4800000	-1.40838773035107
"chr13"	4850000	-1.56348943393725
"chr13"	4900000	-2.30397995583271
"chr13"	4950000	-2.34413769368882
"chr13"	5000000	-2.96128573517319
"chr13"	5050000	-3.17247731531612
"chr13"	5100000	-3.25045633975432
"chr13"	5150000	-3.28239973070073
"chr13"	5200000	-2.8798412369656
"chr13"	5250000	-3.14882320334061
"chr13"	5300000	-2.85971032711874
"chr13"	5350000	-2.48165178347886
"chr13"	5400000	-1.79246358420336
"chr13"	5450000	-1.21593234095378
"chr13"	5500000	-0.571650341301247
"chr13"	5550000	-0.209677339781142
"chr13"	5600000	0.0266656577933518
"chr13"	5650000	0.512164239826461
"chr13"	5700000	0.684433405364076
"chr13"	5750000	0.365721832159537
"chr13"	5800000	0.746515235403436
"chr13"	5850000	0.885828980080689
"chr13"	5900000	0.247723711293069
"chr13"	5950000	-0.73483458190151
"chr13"	6000000	-1.20600346079741
"chr13"	6050000	-1.86599613371057
"chr13"	6100000	-2.16585073993506
"chr13"	6150000	-2.4427904166358
"chr13"	6200000	-2.33604262436026
"chr13"	6250000	-1.94440767403668
"chr13"	6300000	-1.60986449264938
"chr13"	6350000	-0.885817893896465
"chr13"	6400000	-0.177367041612763
"chr13"	6450000	0.805838689610224
"chr13"	6500000	1.38540239439016
"chr13"	6550000	1.98834798946598
"chr13"	6600000	2.50959137356988
"chr13"	6650000	2.39056082321816
"chr13"	6700000	1.96304224400133
"chr13"	6750000	1.31906327844824
"chr13"	6800000	1.02426453902105
"chr13"	6850000	0.545161492663181
"chr13"	6900000	-0.0434808262825106
"chr13"	6950000	-0.35416843188757
"chr13"	7000000	-1.06836296635594
"chr13"	7050000	-1.56795410976368
"chr13"	7100000	-1.77011736549143
"chr13"	7150000	-2.17410430633744
"chr13"	7200000	-2.43222002407098
"chr13"	7250000	-2.88927561135263
"chr13"	7300000	-3.40823461345966
"chr13"	7350000	-3.21453030356348
"chr13"	7400000	-3.33367910057972
"chr13"	7450000	-3.17715204243326
"chr13"	7500000	-3.04490119997275
"chr13"	7550000	-2.99901957519782
"chr13"	7600000	-3.43231549071068
"chr13"	7650000	-3.58598532603226
"chr13"	7700000	-3.73401831011587
"chr13"	7750000	-3.78256246060632
"chr13"	7800000	-3.69155513447626
"chr13"	7850000	-3.86915531801967
"chr13"	7900000	-3.66712596909757
"chr13"	7950000	-3.67408839119414
"chr13"	8000000	-3.39682350153067
"chr13"	8050000	-3.23228522609488
"chr13"	8100000	-3.00338263939465
"chr13"	8150000	-2.56376827845203
"chr13"	8200000	-2.77352849987628
"chr13"	8250000	-3.07482006175033
"chr13"	8300000	-2.80571502981978
"chr13"	8350000	-2.32279692661545
"chr13"	8400000	-1.81423072049291
"chr13"	8450000	-1.50049932070592
"chr13"	8500000	-1.2600109432374
"chr13"	8550000	-1.22777154950221
"chr13"	8600000	-1.17691395750139
"chr13"	8650000	-0.614692328984535
"chr13"	8700000	0.156897144799917
"chr13"	8750000	1.13319402014332
"chr13"	8800000	1.63930471157582
"chr13"	8850000	2.33567750499532
"chr13"	8900000	2.47687864948202
"chr13"	8950000	2.55731974565203
"chr13"	9000000	2.4815878589453
"chr13"	9050000	2.42998784074482
"chr13"	9100000	2.32623281474193
"chr13"	9150000	2.61012406466912
"chr13"	9200000	2.44037862862139
"chr13"	9250000	2.19109478761288
"chr13"	9300000	1.57801761524576
"chr13"	9350000	1.0102440314968
"chr13"	9400000	0.551057160707384
"chr13"	9450000	0.332978056552887
"chr13"	9500000	0.199894817021784
"chr13"	9550000	0.140091750105228
"chr13"	9600000	0.339288564918611
"chr13"	9650000	0.620379448500591
"chr13"	9700000	0.623533302731295
"chr13"	9750000	0.963578030852448
"chr13"	9800000	0.657664404355346
"chr13"	9850000	-0.100369059401738
"chr13"	9900000	-0.937221582823933
"chr13"	9950000	-1.63713546300821
"chr13"	10000000	-2.24118616383807
"chr13"	10050000	-2.89269940940005
"chr13"	10100000	-3.45682108017491
"chr13"	10150000	-3.55095881946587
"chr13"	10200000	-3.97997151950618
"chr13"	10250000	-4.09095816710519
"chr13"	10300000	-3.74277121584741
"chr13"	10350000	-3.95708815246709
"chr13"	10400000	-3.98729867932491
"chr13"	10450000	-3.71839348812978
"chr13"	10500000	-3.73795340320232
"chr13"	10550000	-3.79741211881003
"chr13"	10600000	-3.95065394662179
"chr13"	10650000	-3.60584986719498
"chr13"	10700000	-4.00808767680973
"chr13"	10750000	-3.59207288988435
"chr13"	10800000	-3.06736834807286
"chr13"	10850000	-2.52127921026289
"chr13"	10900000	-2.11046676726673
"chr13"	10950000	-1.33812012838995
"chr13"	11000000	-1.24105971557653
"chr13"	11050000	-1.69259501728931
"chr13"	11100000	-2.04666667699437
"chr13"	11150000	-2.3143030761443
"chr13"	11200000	-2.30538178600748
"chr13"	11250000	-2.1295838604537
"chr13"	11300000	-2.17162478961054
"chr13"	11350000	-2.42288317246582
"chr13"	11400000	-2.53784521342833
"chr13"	11450000	-2.35295499050799
"chr13"	11500000	-2.11224839705903
"chr13"	11550000	-1.90576104322157
"chr13"	11600000	-1.48443562476719
"chr13"	11650000	-1.32975231133387
"chr13"	11700000	-1.00287867413279
"chr13"	11750000	-0.47810871029638
"chr13"	11800000	-0.131183603510489
"chr13"	11850000	0.15985709372948
"chr13"	11900000	0.427489631138328
"chr13"	11950000	0.710052932476182
"chr13"	12000000	1.06938470443264
"chr13"	12050000	1.39740463021142
"chr13"	12100000	1.86608966576884
"chr13"	12150000	2.24417786845828
"chr13"	12200000	2.01613117006255
"chr13"	12250000	2.00412002671503
"chr13"	12300000	1.9758241600602
"chr13"	12350000	1.88535743405888
"chr13"	12400000	1.89561756867744
"chr13"	12450000	2.04517738396366
"chr13"	12500000	1.76257803358999
"chr13"	12550000	1.44444708643912
"chr13"	12600000	1.36008908988095
"chr13"	12650000	1.21855648437599
"chr13"	12700000	0.854669304820669
"chr13"	12750000	-1.25825072294731
"chr13"	12800000	-2.08023931830518
"chr13"	12850000	-2.40424318386856
"chr13"	12900000	-2.36845295174414
"chr13"	12950000	-2.43905316518878
"chr13"	13000000	-2.36987118323071
"chr13"	13050000	-2.07877711338412
"chr13"	13100000	-1.6273610847791
"chr13"	13150000	-1.03493962513316
"chr13"	13200000	-0.412604623422559
"chr13"	13250000	-0.0403320940352182
"chr13"	13300000	0.674904626033955
"chr13"	13350000	1.23620272624938
"chr13"	13400000	1.63226821549951
"chr13"	13450000	1.64131576892569
"chr13"	13500000	1.70653234070859
"chr13"	13550000	1.42080678210248
"chr13"	13600000	0.916712074207731
"chr13"	13650000	0.680338512084583
"chr13"	13700000	1.01657097949427
"chr13"	13750000	1.59594709173847
"chr13"	13800000	1.96677437646634
"chr13"	13850000	2.06902249212749
"chr13"	13900000	2.27875306383485
"chr13"	13950000	1.946484490673
"chr13"	14000000	1.53548853915299
"chr13"	14050000	1.12325174252472
"chr13"	14100000	1.11046136311503
"chr13"	14150000	1.15607945332473
"chr13"	14200000	1.05017647195246
"chr13"	14250000	0.92113399827304
"chr13"	14300000	0.477075457737319
"chr13"	14350000	-0.127790933824183
"chr13"	14400000	-0.460050137421
"chr13"	14450000	-0.840701470767154
"chr13"	14500000	-1.14240232316277
"chr13"	14550000	-1.26588052046939
"chr13"	14600000	-1.41617636207114
"chr13"	14650000	-1.79785079857094
"chr13"	14700000	-2.46626282263402
"chr13"	14750000	-2.7409675247237
"chr13"	14800000	-3.11326860784999
"chr13"	14850000	-3.41873370380437
"chr13"	14900000	-3.69556409660005
"chr13"	14950000	-3.57893871309339
"chr13"	15000000	-3.80888455115395
"chr13"	15050000	-3.46889785971084
"chr13"	15100000	-3.53554517718697
"chr13"	15150000	-3.33222697294243
"chr13"	15200000	-3.38399415907222
"chr13"	15250000	-3.08195753231494
"chr13"	15300000	-2.4056251749415
"chr13"	15350000	-2.18446700272052
"chr13"	15400000	-1.85479026485536
"chr13"	15450000	-2.08393671923895
"chr13"	15500000	-2.3494690337273
"chr13"	15550000	-2.98318238193973
"chr13"	15600000	-3.08417277131615
"chr13"	15650000	-2.8430389119555
"chr13"	15700000	-2.29308841200738
"chr13"	15750000	-1.74623081961609
"chr13"	15800000	-1.65825968479013
"chr13"	15850000	-2.07496205768122
"chr13"	15900000	-2.72976290800785
"chr13"	15950000	-3.14295795384204
"chr13"	16000000	-3.06533909831875
"chr13"	16050000	-2.78001541517389
"chr13"	16100000	-3.29874994724805
"chr13"	16150000	-3.56117624785679
"chr13"	16200000	-3.61733850267582
"chr13"	16250000	-3.82282633082004
"chr13"	16300000	-3.83696657816814
"chr13"	16350000	-3.61971269278999
"chr13"	16400000	-3.98102701764756
"chr13"	16450000	-3.8504651621457
"chr13"	16500000	-3.33812532241516
"chr13"	16550000	-3.1107830796127
"chr13"	16600000	-2.79404828796208
"chr13"	16650000	-2.37657231093957
"chr13"	16700000	-2.15275914673595
"chr13"	16750000	-2.36154913599705
"chr13"	16800000	-2.36179785263457
"chr13"	16850000	-2.76162121352867
"chr13"	16900000	-2.88185404467119
"chr13"	16950000	-3.16645489744606
"chr13"	17000000	-2.71544758244084
"chr13"	17050000	-2.8227076902264
"chr13"	17100000	-3.25418348825153
"chr13"	17150000	-3.60872032738531
"chr13"	17200000	-3.53836980641738
"chr13"	17250000	-3.76477982583248
"chr13"	17300000	-3.33075966185108
"chr13"	17350000	-2.88752527074159
"chr13"	17400000	-2.61661643307071
"chr13"	17450000	-2.02758761987562
"chr13"	17500000	-1.32268126381122
"chr13"	17550000	-0.676819021802556
"chr13"	17600000	0.0756689564490426
"chr13"	17650000	0.640801741545775
"chr13"	17700000	0.753072703382234
"chr13"	17750000	1.08536417185894
"chr13"	17800000	1.66670906054336
"chr13"	17850000	1.51196802178362
"chr13"	17900000	1.41746738072798
"chr13"	17950000	1.02334823783064
"chr13"	18000000	0.520411447364189
"chr13"	18050000	-0.417181611738586
"chr13"	18100000	-1.03809978993489
"chr13"	18150000	-1.495377860145
"chr13"	18200000	-1.89723022267565
"chr13"	18250000	-2.1374208264904
"chr13"	18300000	-1.85128934757036
"chr13"	18350000	-1.45909841988893
"chr13"	18400000	-0.710174751328662
"chr13"	18450000	-0.0722448844698799
"chr13"	18500000	-0.255300939501877
"chr13"	18550000	-0.169220732431066
"chr13"	18600000	-0.192120747556508
"chr13"	18650000	-0.139253305699895
"chr13"	18700000	-0.0685894520364951
"chr13"	18750000	-0.243669080966863
"chr13"	18800000	0.222188145932087
"chr13"	18850000	0.685449449322258
"chr13"	18900000	0.224149876835652
"chr13"	18950000	0.461483291443735
"chr13"	19000000	0.0192442375328645
"chr13"	19050000	-0.291473374651049
"chr13"	19100000	-0.141998371214565
"chr13"	19150000	0.0902170002537406
"chr13"	19200000	0.046530280714599
"chr13"	19250000	0.0746264236188977
"chr13"	19300000	0.772721682980356
"chr13"	19350000	1.13842566826256
"chr13"	19400000	1.47928442282662
"chr13"	19450000	0.968776814419948
"chr13"	19500000	0.542898441154612
"chr13"	19550000	0.615820463909001
"chr13"	19600000	0.501916189787502
"chr13"	19650000	0.165558254461174
"chr13"	19700000	-0.36912922486442
"chr13"	19750000	-0.40373582320561
"chr13"	19800000	-0.191421936672955
"chr13"	19850000	0.0292910024494046
"chr13"	19900000	0.234998252642213
"chr13"	19950000	0.605002879877975
"chr13"	20000000	0.95408307346198
"chr13"	20050000	0.947108703965006
"chr13"	20100000	0.739397188616714
"chr13"	20150000	0.294840989519681
"chr13"	20200000	-0.216145288258636
"chr13"	20250000	-0.452393381237333
"chr13"	20300000	-0.673326359529811
"chr13"	20350000	-0.476726246715556
"chr13"	20400000	-0.706828046103639
"chr13"	20450000	-0.56057195055496
"chr13"	20500000	-0.773318598058188
"chr13"	20550000	-0.658615917771252
"chr13"	20600000	-0.945138064965482
"chr13"	20650000	-0.947938344428857
"chr13"	20700000	-1.10604163741032
"chr13"	20750000	-0.840497500241757
"chr13"	20800000	-0.435021873732998
"chr13"	20850000	-0.158293573151619
"chr13"	20900000	0.418234701937674
"chr13"	20950000	0.700577913939932
"chr13"	21000000	0.918940703649939
"chr13"	21050000	1.10484006654952
"chr13"	21100000	1.9253061669682
"chr13"	21150000	2.79654378964033
"chr13"	21200000	3.02791581459546
"chr13"	21250000	2.53641642158622
"chr13"	21300000	2.32328369286437
"chr13"	21350000	1.71502304128553
"chr13"	21400000	1.24323667512929
"chr13"	21450000	0.710588909707277
"chr13"	21500000	0.193779375108787
"chr13"	21550000	-0.526537608622868
"chr13"	21600000	-0.923742268097023
"chr13"	21650000	-0.850764004101178
"chr13"	21700000	-0.386665755002171
"chr13"	21750000	0.613113541035305
"chr13"	21800000	1.96644744028897
"chr13"	21850000	2.7260589858441
"chr13"	21900000	2.92331556094984
"chr13"	21950000	2.9126498648972
"chr13"	22000000	2.26447868970743
"chr13"	22050000	0.990289204703791
"chr13"	22100000	0.218180170049533
"chr13"	22150000	-0.388085953110755
"chr13"	22200000	-0.98830822955858
"chr13"	22250000	-1.81381169507133
"chr13"	22300000	-2.14272413780629
"chr13"	22350000	-2.56168378141026
"chr13"	22400000	-2.63902980438434
"chr13"	22450000	-2.62574811556766
"chr13"	22500000	-2.55095360855626
"chr13"	22550000	-2.278200284021
"chr13"	22600000	-1.56905939745487
"chr13"	22650000	-0.984679200716244
"chr13"	22700000	-0.138854994613064
"chr13"	22750000	-0.293284956432421
"chr13"	22800000	-0.68698469749064
"chr13"	22850000	-0.695766902911117
"chr13"	22900000	-1.32192809488736
"chr13"	22950000	-0.93764392265435
"chr13"	23000000	-1.06771654473539
"chr13"	23050000	-1.17826328407827
"chr13"	23100000	-1.30945728140499
"chr13"	23150000	-0.957740045292399
"chr13"	23200000	-0.268279802120955
"chr13"	23250000	0.627336665152156
"chr13"	23300000	1.39202084655387
"chr13"	23350000	1.78173344878462
"chr13"	23400000	2.36750110260755
"chr13"	23450000	3.19597132496546
"chr13"	23500000	2.41940798138794
"chr13"	23550000	0.999619090416034
"chr13"	23600000	-0.0409048128301084
"chr13"	23650000	-1.05072229443532
"chr13"	23700000	-1.69181923556875
"chr13"	23750000	-1.78422504721905
